ca_num,ca_name,business_license_count,food_inspections_count,liquor_license_count,building_permits_count,pct_dependents,pct_working_age,per_capita_income,hardship_index,scaled_business_license_count,scaled_food_inspections_count,scaled_liquor_license_count,scaled_building_permits_count,saturation_index,retail_count,school_count,scaled_retail_count,scaled_school_count,school_need,schools_undersupply_raw,schools_undersupply,bars_need,bars_undersupply_raw,bars_undersupply,gym_need,gym_supply,gyms_undersupply_raw,gyms_undersupply,shop_need,shops_undersupply_raw,shops_undersupply,combined_opportunity_index
35,DOUGLAS,1.0,7.0,2.0,4.0,30.7,69.3,23791.0,47.0,0.0238095238095238,0.0897435897435897,0.0138888888888888,0.036036036036036,0.0397621522621522,1.0,12,0.02857142857142857,0.4782608695652174,30.7,16.017391304347825,0.35673477292534134,69.3,68.3375,0.980510551802475,69.3,0.0238095238095238,67.64999999999999,0.9083439897698208,100.0,97.14285714285714,0.9714285714285714,0.8630237212676328
68,ENGLEWOOD,1.0,2.0,1.0,14.0,42.5,57.5,11888.0,94.0,0.0238095238095238,0.0256410256410256,0.0069444444444444,0.1261261261261261,0.0396711959211959,1.0,17,0.02857142857142857,0.6956521739130435,42.5,12.934782608695652,0.2880797908395468,57.5,57.10069444444444,0.8192841912277554,57.5,0.0238095238095238,56.13095238095238,0.7536764705882352,100.0,97.14285714285714,0.9714285714285714,0.757957310027872
74,MOUNT GREENWOOD,3.0,1.0,5.0,3.0,36.8,63.2,34381.0,16.0,0.0714285714285714,0.0128205128205128,0.0347222222222222,0.027027027027027,0.0368843431343431,3.0,4,0.08571428571428572,0.13043478260869565,36.8,31.999999999999996,0.7126948775055679,63.2,61.00555555555556,0.8753113728303541,63.2,0.0714285714285714,58.68571428571429,0.7879795396419438,100.0,91.42857142857143,0.9142857142857143,0.8344629339389531
9,EDISON PARK,2.0,4.0,2.0,2.0,35.3,64.7,40959.0,8.0,0.0476190476190476,0.0512820512820512,0.0138888888888888,0.018018018018018,0.0324955449955449,2.0,3,0.05714285714285714,0.08695652173913043,35.3,32.2304347826087,0.7178270552919532,64.7,63.801388888888894,0.9154261573105359,64.7,0.0476190476190476,61.61904761904763,0.8273657289002558,100.0,94.28571428571428,0.9428571428571427,0.8662259098713161
27,EAST GARFIELD PARK,2.0,3.0,0.0,6.0,43.2,56.8,12961.0,83.0,0.0476190476190476,0.0384615384615384,0.0,0.054054054054054,0.0323309573309573,2.0,14,0.05714285714285714,0.5652173913043479,43.2,18.782608695652172,0.41832090636196373,56.8,56.8,0.8149698092903688,56.8,0.0476190476190476,54.095238095238095,0.7263427109974424,100.0,94.28571428571428,0.9428571428571427,0.7608561777549235
12,FOREST GLEN,2.0,1.0,2.0,7.0,40.5,59.5,44164.0,11.0,0.0476190476190476,0.0128205128205128,0.0138888888888888,0.063063063063063,0.0318891693891693,2.0,3,0.05714285714285714,0.08695652173913043,40.5,36.97826086956522,0.8235692844001162,59.5,58.673611111111114,0.8418524939718219,59.5,0.0476190476190476,56.66666666666667,0.7608695652173914,100.0,94.28571428571428,0.9428571428571427,0.8400662961310671
52,EAST SIDE,2.0,1.0,2.0,7.0,42.8,57.2,17104.0,64.0,0.0476190476190476,0.0128205128205128,0.0138888888888888,0.063063063063063,0.0318891693891693,2.0,6,0.05714285714285714,0.21739130434782608,42.8,33.495652173913044,0.7460056163455021,57.2,56.40555555555556,0.8093102967258524,57.2,0.0476190476190476,54.47619047619048,0.731457800511509,100.0,94.28571428571428,0.9428571428571427,0.8098455573373193
37,FULLER PARK,2.0,5.0,1.0,1.0,44.9,55.1,10432.0,97.0,0.0476190476190476,0.0641025641025641,0.0069444444444444,0.009009009009009,0.031815538065538,2.0,1,0.05714285714285714,0.0,44.9,44.9,1.0,55.1,54.71736111111112,0.7850879815069449,55.1,0.0476190476190476,52.47619047619048,0.7046035805626598,100.0,94.28571428571428,0.9428571428571427,0.832621754335167
45,AVALON PARK,2.0,4.0,0.0,2.0,39.3,60.7,24454.0,41.0,0.0476190476190476,0.0512820512820512,0.0,0.018018018018018,0.0283288783288783,2.0,5,0.05714285714285714,0.17391304347826086,39.3,32.46521739130434,0.7230560666214776,60.7,60.7,0.8709272433789681,60.7,0.0476190476190476,57.80952380952382,0.7762148337595909,100.0,94.28571428571428,0.9428571428571427,0.8383153188490751
26,WEST GARFIELD PARK,2.0,2.0,1.0,2.0,43.6,56.4,10934.0,92.0,0.0476190476190476,0.0256410256410256,0.0069444444444444,0.018018018018018,0.0240019552519552,2.0,6,0.05714285714285714,0.21739130434782608,43.6,34.12173913043478,0.7599496465575676,56.4,56.00833333333333,0.8036109284390506,56.4,0.0476190476190476,53.714285714285715,0.7212276214833759,100.0,94.28571428571428,0.9428571428571427,0.8071582976746486
55,HEGEWISCH,1.0,3.0,4.0,0.0,42.9,57.1,22677.0,44.0,0.0238095238095238,0.0384615384615384,0.0277777777777777,0.0,0.0239010989010989,1.0,2,0.02857142857142857,0.043478260869565216,42.9,41.03478260869565,0.9139149801491236,57.1,55.51388888888889,0.7965166098722624,57.1,0.0238095238095238,55.74047619047619,0.748433503836317,100.0,97.14285714285714,0.9714285714285714,0.8434294239920852
39,KENWOOD,0.0,3.0,1.0,6.0,35.4,64.6,35911.0,26.0,0.0,0.0384615384615384,0.0069444444444444,0.054054054054054,0.0225095287595287,0.0,7,0.0,0.26086956521739135,35.4,26.165217391304346,0.582744262612569,64.6,64.15138888888889,0.920447978318487,64.6,0.0,64.6,0.867391304347826,100.0,100.0,1.0,0.8737634241917792
48,CALUMET HEIGHTS,0.0,4.0,1.0,4.0,44.0,56.0,28887.0,38.0,0.0,0.0512820512820512,0.0069444444444444,0.036036036036036,0.0221110533610533,0.0,5,0.0,0.17391304347826086,44.0,36.34782608695652,0.8095284206449115,56.0,55.611111111111114,0.7979115601522488,56.0,0.0,56.0,0.7519181585677749,100.0,100.0,1.0,0.8363781787127439
50,PULLMAN,1.0,5.0,0.0,0.0,38.6,61.4,20588.0,51.0,0.0238095238095238,0.0641025641025641,0.0,0.0,0.0219780219780219,1.0,7,0.02857142857142857,0.26086956521739135,38.6,28.530434782608694,0.6354217100803718,61.4,61.4,0.8809708853948705,61.4,0.0238095238095238,59.93809523809524,0.8047953964194373,100.0,97.14285714285714,0.9714285714285714,0.843900283913491
40,WASHINGTON PARK,0.0,1.0,3.0,5.0,42.8,57.2,13785.0,88.0,0.0,0.0128205128205128,0.0208333333333333,0.045045045045045,0.0184641372141372,0.0,6,0.0,0.21739130434782608,42.8,33.495652173913044,0.7460056163455021,57.2,56.00833333333334,0.8036109284390507,57.2,0.0,57.2,0.7680306905370844,100.0,100.0,1.0,0.8333933281446658
18,MONTCLARE,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0138888888888888,0.009009009009009,0.0123787248787248,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,RIVERDALE,1.0,0.0,0.0,2.0,51.5,48.5,8201.0,98.0,0.0238095238095238,0.0,0.0,0.018018018018018,0.0095559845559845,1.0,5,0.02857142857142857,0.17391304347826086,51.5,42.54347826086956,0.9475162196184758,48.5,48.5,0.6958809111018114,48.5,0.0238095238095238,47.345238095238095,0.6357097186700766,100.0,97.14285714285714,0.9714285714285714,0.7844617647314807
36,OAKLAND,0.0,0.0,0.0,1.0,40.4,59.6,19252.0,78.0,0.0,0.0,0.0,0.009009009009009,0.0018018018018018,0.0,2,0.0,0.043478260869565216,40.4,38.643478260869564,0.8606565314224848,59.6,59.6,0.8551443773539785,59.6,0.0,59.6,0.8002557544757033,100.0,100.0,1.0,0.8757185192622773
47,BURNSIDE,0.0,0.0,0.0,1.0,42.7,57.3,12515.0,79.0,0.0,0.0,0.0,0.009009009009009,0.0018018018018018,0.0,1,0.0,0.0,42.7,42.7,0.9510022271714923,57.3,57.3,0.8221438393017276,57.3,0.0,57.3,0.7693734015345267,100.0,100.0,1.0,0.8701055063266001
